,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b
809,809,60,3.9,1700,484,0,213680.8166,0,386952.5089,386952.5089,8.710239214573898,316409.8722,0,1164571.9412,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.3645,14.3645,3.9028,1.8733
810,810,20,3.9,2200,184,0,200304.2528,0,-23758.0936,-23758.0936,0.0,316409.8722,0,1217321.2349,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.0152,170.1578,3.9028,141.4427
811,811,25,3.9,2200,184,0,200304.2528,0,-119010.2255,-119010.2255,0.0,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
812,812,30,3.9,2200,184,0,200304.2528,0,-32638.3482,-32638.3482,0.0,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
813,813,35,3.9,2200,184,0,200304.2528,0,39022.0598,39022.0598,1.0817110223513164,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
814,814,40,3.9,2200,184,0,200304.2528,0,107149.4863,107149.4863,2.5487882277908978,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
815,815,45,3.9,2200,184,0,200304.2528,0,174403.3417,174403.3417,4.01586543323048,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
816,816,50,3.9,2200,184,0,200304.2528,0,241158.7223,241158.7223,5.48294263867006,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
817,817,55,3.9,2200,184,0,200304.2528,0,307544.6322,307544.6322,6.95001984410964,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
818,818,60,3.9,2200,184,0,200304.2528,0,373700.2074,373700.2074,8.417097049549223,316409.8722,0,1217321.2349,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0152,15.0152,3.9028,1.8733
819,819,20,3.9,2200,244,0,192019.6669,0,-24106.827,-24106.827,0.0,316409.8722,0,1251490.335,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.4366,174.5391,3.9028,141.4427
820,820,25,3.9,2200,244,0,192019.6669,0,-130625.0657,-130625.0657,0.0,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
821,821,30,3.9,2200,244,0,192019.6669,0,-42296.1485,-42296.1485,0.0,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
822,822,35,3.9,2200,244,0,192019.6669,0,30282.373,30282.373,0.9009212300002472,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
823,823,40,3.9,2200,244,0,192019.6669,0,98667.5232,98667.5232,2.367998435439828,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
824,824,45,3.9,2200,244,0,192019.6669,0,166027.7751,166027.7751,3.8350756408794098,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
825,825,50,3.9,2200,244,0,192019.6669,0,232874.1364,232874.1364,5.3021528463189895,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
826,826,55,3.9,2200,244,0,192019.6669,0,299331.5423,299331.5423,6.769230051758569,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
827,827,60,3.9,2200,244,0,192019.6669,0,365534.3221,365534.3221,8.236307257198153,316409.8722,0,1251490.335,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4366,15.4366,3.9028,1.8733
828,828,20,3.9,2200,304,0,183735.0809,0,-24455.5603,-24455.5603,0.0,316409.8722,0,1285659.4351,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.8581,178.9204,3.9028,141.4427
829,829,25,3.9,2200,304,0,183735.0809,0,-142239.9059,-142239.9059,0.0,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
830,830,30,3.9,2200,304,0,183735.0809,0,-52122.3375,-52122.3375,0.0,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
831,831,35,3.9,2200,304,0,183735.0809,0,21422.055,21422.055,0.7201314376491752,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
832,832,40,3.9,2200,304,0,183735.0809,0,90166.5461,90166.5461,2.187208643088756,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
833,833,45,3.9,2200,304,0,183735.0809,0,157652.2085,157652.2085,3.6542858485283367,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
834,834,50,3.9,2200,304,0,183735.0809,0,224589.5505,224589.5505,5.121363053967916,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
835,835,55,3.9,2200,304,0,183735.0809,0,291118.4524,291118.4524,6.5884402594075,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
836,836,60,3.9,2200,304,0,183735.0809,0,357350.9537,357350.9537,8.055517464847082,316409.8722,0,1285659.4351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8581,15.8581,3.9028,1.8733
837,837,20,3.9,2200,364,0,175450.495,0,-24804.2937,-24804.2937,0.0,316409.8722,0,1319828.5351,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,16.2796,183.3016,3.9028,141.4427
838,838,25,3.9,2200,364,0,175450.495,0,-153854.7461,-153854.7461,0.0,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
839,839,30,3.9,2200,364,0,175450.495,0,-62195.8213,-62195.8213,0.0,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
840,840,35,3.9,2200,364,0,175450.495,0,12481.3677,12481.3677,0.5393416452981075,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
841,841,40,3.9,2200,364,0,175450.495,0,81566.3841,81566.3841,2.006418850737689,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
842,842,45,3.9,2200,364,0,175450.495,0,149231.5184,149231.5184,3.47349605617727,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
843,843,50,3.9,2200,364,0,175450.495,0,216242.1819,216242.1819,4.94057326161685,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
844,844,55,3.9,2200,364,0,175450.495,0,282841.9642,282841.9642,6.407650467056432,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
845,845,60,3.9,2200,364,0,175450.495,0,349137.8639,349137.8639,7.874727672496014,316409.8722,0,1319828.5351,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.2796,16.2796,3.9028,1.8733
846,846,20,3.9,2200,424,0,167165.9091,0,-25153.027,-25153.027,0.0,316409.8722,0,1353997.6352,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,16.701,187.6829,3.9028,141.4427
847,847,25,3.9,2200,424,0,167165.9091,0,-165469.5863,-165469.5863,0.0,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
848,848,30,3.9,2200,424,0,167165.9091,0,-72884.7196,-72884.7196,0.0,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
849,849,35,3.9,2200,424,0,167165.9091,0,3426.0926,3426.0926,0.35855185294703656,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
850,850,40,3.9,2200,424,0,167165.9091,0,72966.2222,72966.2222,1.8256290583866186,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
851,851,45,3.9,2200,424,0,167165.9091,0,140749.5553,140749.5553,3.2927062638262004,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
852,852,50,3.9,2200,424,0,167165.9091,0,207866.6153,207866.6153,4.75978346926578,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
853,853,55,3.9,2200,424,0,167165.9091,0,274557.3783,274557.3783,6.226860674705361,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
854,854,60,3.9,2200,424,0,167165.9091,0,340924.774,340924.774,7.693937880144941,316409.8722,0,1353997.6352,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.701,16.701,3.9028,1.8733
855,855,20,3.9,2200,484,0,158821.7086,0,-25501.7604,-25501.7604,0.0,316409.8722,0,1388166.7353,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,17.1225,192.0642,3.9028,141.4427
856,856,25,3.9,2200,484,0,158821.7086,0,-177084.4265,-177084.4265,0.0,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
857,857,30,3.9,2200,484,0,158821.7086,0,-83959.7706,-83959.7706,0.0,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
858,858,35,3.9,2200,484,0,158821.7086,0,-5786.2691,-5786.2691,0.17776206059596597,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
859,859,40,3.9,2200,484,0,158821.7086,0,64366.0602,64366.0602,1.6448392660355478,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
860,860,45,3.9,2200,484,0,158821.7086,0,132267.5921,132267.5921,3.1119164714751286,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
861,861,50,3.9,2200,484,0,158821.7086,0,199491.0487,199491.0487,4.57899367691471,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
862,862,55,3.9,2200,484,0,158821.7086,0,266272.7924,266272.7924,6.04607088235429,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
863,863,60,3.9,2200,484,0,158821.7086,0,332711.6841,332711.6841,7.513148087793873,316409.8722,0,1388166.7353,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.1225,17.1225,3.9028,1.8733
864,864,20,3.9,2700,184,0,145122.4304,0,-26204.6321,-26204.6321,0.0,316409.8722,0,1440916.0289,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,17.7731,200.8946,3.9028,141.4427
865,865,25,3.9,2700,184,0,145122.4304,0,-195917.3449,-195917.3449,0.0,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
866,866,30,3.9,2700,184,0,145122.4304,0,-102103.3462,-102103.3462,0.0,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
867,867,35,3.9,2700,184,0,145122.4304,0,-21096.8676,-21096.8676,0.0,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
868,868,40,3.9,2700,184,0,145122.4304,0,50073.6547,50073.6547,1.3516971010108685,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
869,869,45,3.9,2700,184,0,145122.4304,0,118359.5758,118359.5758,2.8187743064504502,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
870,870,50,3.9,2700,184,0,145122.4304,0,185791.7705,185791.7705,4.28585151189003,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
871,871,55,3.9,2700,184,0,145122.4304,0,252757.3105,252757.3105,5.752928717329611,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
872,872,60,3.9,2700,184,0,145122.4304,0,319300.002,319300.002,7.220005922769192,316409.8722,0,1440916.0289,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,17.7731,17.7731,3.9028,1.8733
873,873,20,3.9,2700,244,0,136746.8638,0,-26553.3654,-26553.3654,0.0,316409.8722,0,1475085.129,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,18.1946,205.2758,3.9028,141.4427
874,874,25,3.9,2700,244,0,136746.8638,0,-26187.2212,-26187.2212,0.0,316409.8722,0,1475085.129,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,18.1946,205.2758,3.9028,141.4427
875,875,30,3.9,2700,244,0,136746.8638,0,-113384.3733,-113384.3733,0.0,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
876,876,35,3.9,2700,244,0,136746.8638,0,-30583.45,-30583.45,0.0,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
877,877,40,3.9,2700,244,0,136746.8638,0,41332.52,41332.52,1.1709073086598016,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
878,878,45,3.9,2700,244,0,136746.8638,0,109866.1653,109866.1653,2.6379845140993825,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
879,879,50,3.9,2700,244,0,136746.8638,0,177405.5342,177405.5342,4.1050617195389645,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
880,880,55,3.9,2700,244,0,136746.8638,0,244381.7439,244381.7439,5.572138924978544,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
881,881,60,3.9,2700,244,0,136746.8638,0,311015.4161,311015.4161,7.039216130418127,316409.8722,0,1475085.129,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.1946,18.1946,3.9028,1.8733
882,882,20,3.9,2700,304,0,128371.2971,0,-26902.0988,-26902.0988,0.0,316409.8722,0,1509254.2291,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,18.616,209.6571,3.9028,141.4427
883,883,25,3.9,2700,304,0,128371.2971,0,-26535.9546,-26535.9546,0.0,316409.8722,0,1509254.2291,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,18.616,209.6571,3.9028,141.4427
884,884,30,3.9,2700,304,0,128371.2971,0,-124894.6503,-124894.6503,0.0,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
885,885,35,3.9,2700,304,0,128371.2971,0,-40161.4632,-40161.4632,0.0,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
886,886,40,3.9,2700,304,0,128371.2971,0,32472.202,32472.202,0.9901175163087305,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
887,887,45,3.9,2700,304,0,128371.2971,0,101266.0034,101266.0034,2.457194721748312,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
888,888,50,3.9,2700,304,0,128371.2971,0,168923.5711,168923.5711,3.924271927187893,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
889,889,55,3.9,2700,304,0,128371.2971,0,236006.1773,236006.1773,5.391349132627475,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
890,890,60,3.9,2700,304,0,128371.2971,0,302730.8302,302730.8302,6.858426338067055,316409.8722,0,1509254.2291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,18.616,18.616,3.9028,1.8733
891,891,20,3.9,2700,364,0,119995.7305,0,-27250.8321,-27250.8321,0.0,316409.8722,0,1543423.3291,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.0375,214.0384,3.9028,141.4427
892,892,25,3.9,2700,364,0,119995.7305,0,-26884.6879,-26884.6879,0.0,316409.8722,0,1543423.3291,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.0375,214.0384,3.9028,141.4427
893,893,30,3.9,2700,364,0,119995.7305,0,-136509.4905,-136509.4905,0.0,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
894,894,35,3.9,2700,364,0,119995.7305,0,-49863.9156,-49863.9156,0.0,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
895,895,40,3.9,2700,364,0,119995.7305,0,23569.6132,23569.6132,0.8093277239576621,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
896,896,45,3.9,2700,364,0,119995.7305,0,92665.8414,92665.8414,2.2764049293972435,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
897,897,50,3.9,2700,364,0,119995.7305,0,160441.6079,160441.6079,3.743482134836823,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
898,898,55,3.9,2700,364,0,119995.7305,0,227630.6107,227630.6107,5.210559340276406,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
899,899,60,3.9,2700,364,0,119995.7305,0,294446.2443,294446.2443,6.677636545715987,316409.8722,0,1543423.3291,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.0375,19.0375,3.9028,1.8733
900,900,20,3.9,2700,424,0,111533.2534,0,-27599.5655,-27599.5655,0.0,316409.8722,0,1577592.4292,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.459,218.4196,3.9028,141.4427
901,901,25,3.9,2700,424,0,111533.2534,0,-27233.4213,-27233.4213,0.0,316409.8722,0,1577592.4292,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.459,218.4196,3.9028,141.4427
902,902,30,3.9,2700,424,0,111533.2534,0,-148124.3307,-148124.3307,0.0,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
903,903,35,3.9,2700,424,0,111533.2534,0,-59725.2807,-59725.2807,0.0,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
904,904,40,3.9,2700,424,0,111533.2534,0,14572.0439,14572.0439,0.6285379316065894,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
905,905,45,3.9,2700,424,0,111533.2534,0,84065.6795,84065.6795,2.0956151370461713,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
906,906,50,3.9,2700,424,0,111533.2534,0,151959.6447,151959.6447,3.5626923424857506,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
907,907,55,3.9,2700,424,0,111533.2534,0,219255.0441,219255.0441,5.029769547925331,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
908,908,60,3.9,2700,424,0,111533.2534,0,286161.6584,286161.6584,6.496846753364914,316409.8722,0,1577592.4292,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.459,19.459,3.9028,1.8733
909,909,20,3.9,2700,484,0,103051.2903,0,-27948.2988,-27948.2988,0.0,316409.8722,0,1611761.5293,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.8804,222.8009,3.9028,141.4427
910,910,25,3.9,2700,484,0,103051.2903,0,-27582.1546,-27582.1546,0.0,316409.8722,0,1611761.5293,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,19.8804,222.8009,3.9028,141.4427
911,911,30,3.9,2700,484,0,103051.2903,0,-159739.1709,-159739.1709,0.0,316409.8722,0,1611761.5293,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.8804,19.8804,3.9028,1.8733
912,912,35,3.9,2700,484,0,103051.2903,0,-69752.2039,-69752.2039,0.0,316409.8722,0,1611761.5293,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.8804,19.8804,3.9028,1.8733
913,913,40,3.9,2700,484,0,103051.2903,0,5450.2798,5450.2798,0.4477481392555205,316409.8722,0,1611761.5293,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.8804,19.8804,3.9028,1.8733
914,914,45,3.9,2700,484,0,103051.2903,0,75445.0066,75445.0066,1.9148253446951014,316409.8722,0,1611761.5293,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.8804,19.8804,3.9028,1.8733
915,915,50,3.9,2700,484,0,103051.2903,0,143477.6815,143477.6815,3.381902550134682,316409.8722,0,1611761.5293,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,19.8804,19.8804,3.9028,1.8733
