,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
60,60,30,0,0.52,1,0,1,1,0,0,0,0,1,1,0,8859.1494,0,-19411.8247,-19411.8247,0.0,74244.5398,689121.12,723803.2561,0.0,1.834145650566667,1.834145650566667
61,61,30,0,0.52,1,0,1,1,0,0,0,0,1,0,0,-6580.9553,0,-5887.928,-5887.928,0.0,32131.587,689121.12,699222.3007,0.0,0.0710274305,0.0710274305
62,62,30,0,0.52,1,0,1,1,0,0,0,0,0,1,0,-4158.1349,0,-18129.5664,-18129.5664,0.0,42112.9528,689121.12,713702.0754,0.0,0.9090491345,0.9090491345
63,63,30,0,0.52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,689121.12,689121.12,0.0,0.0,0.0
64,64,30,0,0.52,1,0,1,0,1,1,1,1,1,1,0,53959.5803,0,-6853.0951,-6853.0951,0.0,133981.4573,689121.12,702327.7868,0.0,4.5465887493,4.5465887493
65,65,30,0,0.52,1,0,1,0,1,1,1,1,1,0,0,41160.1287,0,-9813.5217,-9813.5217,0.0,115190.2605,689121.12,701984.1548,0.0,3.678040525033334,3.678040525033334
66,66,30,0,0.52,1,0,1,0,1,1,1,1,0,1,0,39310.1454,0,-9521.5367,-9521.5367,0.0,109859.1402,689121.12,700686.3652,0.0,3.554305236300001,3.554305236300001
67,67,30,0,0.52,1,0,1,0,1,1,1,1,0,0,0,26703.7296,0,-12248.4273,-12248.4273,0.0,91067.9433,689121.12,700342.7332,0.0,2.7152321499333336,2.7152321499333336
68,68,30,0,0.52,1,0,1,0,1,1,1,0,1,1,0,49285.1935,0,-7683.4145,-7683.4145,0.0,125982.049,689121.12,701032.3161,0.0,4.279831989766667,4.279831989766667
69,69,30,0,0.52,1,0,1,0,1,1,1,0,1,0,0,36547.1479,0,-10551.5135,-10551.5135,0.0,107190.8522,689121.12,700688.684,0.0,3.4223309163333333,3.4223309163333333
70,70,30,0,0.52,1,0,1,0,1,1,1,0,0,1,0,34697.1646,0,-10259.5284,-10259.5284,0.0,101859.7318,689121.12,699390.8945,0.0,3.2985956276,3.2985956276
71,71,30,0,0.52,1,0,1,0,1,1,1,0,0,0,0,22171.3451,0,-12854.4898,-12854.4898,0.0,83068.535,689121.12,699047.2625,0.0,2.4733651492333335,2.4733651492333335
72,72,30,0,0.52,1,0,1,0,1,1,0,1,1,1,0,33021.7913,0,-10106.1224,-10106.1224,0.0,97781.0686,689121.12,695576.692,0.0,3.178497829,3.178497829
73,73,30,0,0.52,1,0,1,0,1,1,0,1,1,0,0,20556.883,0,-12642.3312,-12642.3312,0.0,78989.8718,689121.12,695233.06,0.0,2.362334671233333,2.362334671233333
74,74,30,0,0.52,1,0,1,0,1,1,0,1,0,1,0,18970.863,0,-12215.6304,-12215.6304,0.0,73658.7515,689121.12,693935.2705,0.0,2.2532273777,2.2532273777
75,75,30,0,0.52,1,0,1,0,1,1,0,1,0,0,0,6984.6058,0,-14238.1144,-14238.1144,0.0,54867.5547,689121.12,693591.6384,0.0,1.4871140765,1.4871140765
76,76,30,0,0.52,1,0,1,0,1,1,0,0,1,1,0,28489.4068,0,-10812.5178,-10812.5178,0.0,89781.6603,689121.12,694281.2213,0.0,2.749797014900001,2.749797014900001
77,77,30,0,0.52,1,0,1,0,1,1,0,0,1,0,0,16130.5765,0,-13248.3938,-13248.3938,0.0,70990.4635,689121.12,693937.5893,0.0,2.1204676705333334,2.1204676705333334
78,78,30,0,0.52,1,0,1,0,1,1,0,0,0,1,0,14643.2697,0,-12737.0504,-12737.0504,0.0,65659.3432,689121.12,692639.7998,0.0,1.8468227570000002,1.8468227570000002
