,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
55,55,30,0,0.52,1,0,1,0,0,0,1,0,1,1,0,40872.942,0,3044.3558,3044.3558,0.09494326472135416,79113.9027,209877.2954,218613.4438,0.0,2.9789117483666674,2.9789117483666674
56,56,35,0,0.535,1,0,1,0,0,0,1,0,1,1,0,40872.942,0,13790.783,13790.783,0.430088351562348,79113.9027,209877.2954,218613.4438,0.0,3.126575807995834,3.126575807995834
57,57,40,0,0.555,1,0,1,0,0,0,1,0,1,1,0,40872.942,0,25695.6195,25695.6195,0.8013603453013252,79113.9027,209877.2954,218613.4438,0.0,3.344948234487501,3.344948234487501
58,58,45,0,0.5700000000000001,1,0,1,0,0,0,1,0,1,1,0,40872.942,0,37786.9344,37786.9344,1.178447979015344,79113.9027,209877.2954,218613.4438,0.0,3.4775256430750012,3.4775256430750012
59,59,50,0,0.5700000000000001,1,0,1,0,0,0,1,0,1,1,0,40872.942,0,48355.4079,48355.4079,1.5080432848588992,79113.9027,209877.2954,218613.4438,0.0,3.4775256430750012,3.4775256430750012
60,60,30,0,0.52,1,0,1,0,0,0,1,1,0,0,0,17572.4745,0,-2405.132,-2405.132,0.0,44199.797,209877.2954,217923.8609,0.0,1.4847946468333333,1.4847946468333333
61,61,35,0,0.535,1,0,1,0,0,0,1,1,0,0,0,17572.4745,0,3157.433,3157.433,0.1762550531626439,44199.797,209877.2954,217923.8609,0.0,1.5864337924583336,1.5864337924583336
62,62,40,0,0.555,1,0,1,0,0,0,1,1,0,0,0,17572.4745,0,9356.0049,9356.0049,0.5222733577322622,44199.797,209877.2954,217923.8609,0.0,1.6976561560625,1.6976561560625
63,63,45,0,0.5700000000000001,1,0,1,0,0,0,1,1,0,0,0,17572.4745,0,15727.1096,15727.1096,0.8779228335345033,44199.797,209877.2954,217923.8609,0.0,1.789552155925,1.789552155925
64,64,50,0,0.5700000000000001,1,0,1,0,0,0,1,1,0,0,0,17572.4745,0,21413.0342,21413.0342,1.1953240040406845,44199.797,209877.2954,217923.8609,0.0,1.82912864055,1.82912864055
65,65,30,0,0.52,1,0,1,0,0,0,1,1,0,1,0,30513.7121,0,718.7076,718.7076,0.028151492494443788,62990.9938,209877.2954,218267.4929,0.0,2.3109624291000004,2.3109624291000004
66,66,35,0,0.535,1,0,1,0,0,0,1,1,0,1,0,30513.7121,0,9111.3968,9111.3968,0.3568898074310391,62990.9938,209877.2954,218267.4929,0.0,2.4343948579375,2.4343948579375
67,67,40,0,0.555,1,0,1,0,0,0,1,1,0,1,0,30513.7121,0,18417.7515,18417.7515,0.7214160394775563,62990.9938,209877.2954,218267.4929,0.0,2.575517159375,2.575517159375
68,68,45,0,0.5700000000000001,1,0,1,0,0,0,1,1,0,1,0,30513.7121,0,27898.078,27898.078,1.0927566792138932,62990.9938,209877.2954,218267.4929,0.0,2.6890182131250007,2.6890182131250007
69,69,50,0,0.5700000000000001,1,0,1,0,0,0,1,1,0,1,0,30513.7121,0,36237.2512,36237.2512,1.4193987916367405,62990.9938,209877.2954,218267.4929,0.0,2.726967573375001,2.726967573375001
70,70,30,0,0.52,1,0,1,0,0,0,1,1,1,0,0,32601.9705,0,695.4992,695.4992,0.025116434654951048,68322.1142,209877.2954,219565.2825,0.0,2.470940818666667,2.470940818666667
71,71,35,0,0.535,1,0,1,0,0,0,1,1,1,0,0,32601.9705,0,9757.4337,9757.4337,0.35236841293950594,68322.1142,209877.2954,219565.2825,0.0,2.6649367476375,2.6649367476375
72,72,40,0,0.555,1,0,1,0,0,0,1,1,1,0,0,32601.9705,0,19795.8546,19795.8546,0.7148840621615284,68322.1142,209877.2954,219565.2825,0.0,2.8143565249124998,2.8143565249124998
73,73,45,0,0.5700000000000001,1,0,1,0,0,0,1,1,1,0,0,32601.9705,0,30014.1505,30014.1505,1.0838955058917552,68322.1142,209877.2954,219565.2825,0.0,2.934564263775001,2.934564263775001
74,74,50,0,0.5700000000000001,1,0,1,0,0,0,1,1,1,0,0,32601.9705,0,38995.6635,38995.6635,1.4082432380334169,68322.1142,209877.2954,219565.2825,0.0,2.9732225928750013,2.9732225928750013
75,75,30,0,0.52,1,0,1,0,0,0,1,1,1,1,0,45677.5588,0,4027.7456,4027.7456,0.11407781959405826,87113.311,209877.2954,219908.9145,0.0,3.3346372934333335,3.3346372934333335
76,76,35,0,0.535,1,0,1,0,0,0,1,1,1,1,0,45677.5588,0,15899.3818,15899.3818,0.450318117569929,87113.311,209877.2954,219908.9145,0.0,3.4882633622791674,3.4882633622791674
77,77,40,0,0.555,1,0,1,0,0,0,1,1,1,1,0,45677.5588,0,29034.3924,29034.3924,0.8223409649550225,87113.311,209877.2954,219908.9145,0.0,3.6699734205250016,3.6699734205250016
