,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
92,92,20,0,0.52,1,0,1,0,1,0,0,0,1,1,0,28703.5356,0,-12763.9309,-12763.9309,0.0,61714.0325,209877.2954,211910.6838,0.0,2.0605511589,2.0605511589
93,93,20,0,0.52,1,0,1,0,1,0,0,0,1,0,0,16542.6405,0,-11068.1781,-11068.1781,0.0,42922.8357,209877.2954,211567.0518,0.0,1.3143718371333335,1.3143718371333335
94,94,20,0,0.52,1,0,1,0,1,0,0,0,0,1,0,14747.2361,0,-9828.9696,-9828.9696,0.0,37591.7153,209877.2954,210269.2622,0.0,1.2052645436,1.2052645436
95,95,20,0,0.52,1,0,1,0,1,0,0,0,0,0,0,3094.4017,0,-7232.9195,-7232.9195,0.0,18800.5185,209877.2954,209925.6302,0.0,0.3753128032333333,0.3753128032333333
96,96,20,0,0.52,1,0,1,0,0,1,1,1,1,1,0,57668.8081,0,-19841.5758,-19841.5758,0.0,115180.9388,209877.2954,223035.6275,0.0,4.17230489,4.17230489
97,97,20,0,0.52,1,0,1,0,0,1,1,1,1,0,0,45292.5949,0,-18418.472,-18418.472,0.0,96389.742,209877.2954,222691.9955,0.0,3.3436382325666663,3.3436382325666663
98,98,20,0,0.52,1,0,1,0,0,1,1,1,0,1,0,43266.4946,0,-17342.9219,-17342.9219,0.0,91058.6217,209877.2954,221394.2059,0.0,3.0788802785000002,3.0788802785000002
99,99,20,0,0.52,1,0,1,0,0,1,1,1,0,0,0,30942.9701,0,-15834.4635,-15834.4635,0.0,72267.4248,209877.2954,221050.5739,0.0,2.3933952614,2.3933952614
100,100,20,0,0.52,1,0,1,0,0,1,1,0,1,1,0,53125.5766,0,-18942.1619,-18942.1619,0.0,107181.5305,209877.2954,221740.1568,0.0,3.7724228849666672,3.7724228849666672
101,101,20,0,0.52,1,0,1,0,0,1,1,0,1,0,0,40761.3972,0,-17516.7606,-17516.7606,0.0,88390.3337,209877.2954,221396.5248,0.0,3.0677699658666664,3.0677699658666664
102,102,20,0,0.52,1,0,1,0,0,1,1,0,0,1,0,38744.6816,0,-16408.5799,-16408.5799,0.0,83059.2133,209877.2954,220098.7352,0.0,2.8121235189666667,2.8121235189666667
103,103,20,0,0.52,1,0,1,0,0,1,1,0,0,0,0,26447.0225,0,-14862.2881,-14862.2881,0.0,64268.0165,209877.2954,219755.1032,0.0,2.0231294902,2.0231294902
104,104,20,0,0.52,1,0,1,0,0,1,0,1,1,1,0,37023.6995,0,-15466.938,-15466.938,0.0,78980.5501,209877.2954,216284.5328,0.0,2.683610462866667,2.683610462866667
105,105,20,0,0.52,1,0,1,0,0,1,0,1,1,0,0,24751.1398,0,-13908.0227,-13908.0227,0.0,60189.3533,209877.2954,215940.9007,0.0,1.9030316916,1.9030316916
106,106,20,0,0.52,1,0,1,0,0,1,0,1,0,1,0,22820.5672,0,-12737.6843,-12737.6843,0.0,54858.233,209877.2954,214643.1112,0.0,1.7792964028666665,1.7792964028666665
107,107,20,0,0.52,1,0,1,0,0,1,0,1,0,0,0,10731.6103,0,-10876.6554,-10876.6554,0.0,36067.0361,209877.2954,214299.4792,0.0,0.9602597337666667,0.9602597337666667
108,108,20,0,0.52,1,0,1,0,0,1,0,0,1,1,0,32524.2291,0,-14532.596,-14532.596,0.0,70981.1418,209877.2954,214989.0621,0.0,2.416853703333333,2.416853703333333
109,109,20,0,0.52,1,0,1,0,0,1,0,0,1,0,0,20281.2225,0,-12926.5595,-12926.5595,0.0,52189.945,209877.2954,214645.43,0.0,1.6473220829000002,1.6473220829000002
110,110,20,0,0.52,1,0,1,0,0,1,0,0,0,1,0,18384.7687,0,-11699.0436,-11699.0436,0.0,46858.8247,209877.2954,213347.6405,0.0,1.435425177766667,1.435425177766667
111,111,20,0,0.52,1,0,1,0,0,1,0,0,0,0,0,6413.3988,0,-9690.6499,-9690.6499,0.0,28067.6278,209877.2954,213004.0084,0.0,0.6465099372333333,0.6465099372333333
112,112,20,0,0.52,1,0,1,0,0,0,1,1,1,1,0,42367.9073,0,-16324.2494,-16324.2494,0.0,87113.311,209877.2954,219908.9145,0.0,2.9930477356000007,2.9930477356000007
113,113,20,0,0.52,1,0,1,0,0,0,1,1,1,0,0,30076.8028,0,-14790.9189,-14790.9189,0.0,68322.1142,209877.2954,219565.2825,0.0,2.201687059,2.201687059
114,114,20,0,0.52,1,0,1,0,0,0,1,1,0,1,0,28122.0012,0,-13620.5805,-13620.5805,0.0,62990.9938,209877.2954,218267.4929,0.0,2.077951770266667,2.077951770266667
115,115,20,0,0.52,1,0,1,0,0,0,1,1,0,0,0,15978.2307,0,-11866.7882,-11866.7882,0.0,44199.797,209877.2954,217923.8609,0.0,1.3332011172999998,1.3332011172999998
116,116,20,0,0.52,1,0,1,0,0,0,1,0,1,1,0,37855.4972,0,-15389.9074,-15389.9074,0.0,79113.9027,209877.2954,218613.4438,0.0,2.726290976066667,2.726290976066667
117,117,20,0,0.52,1,0,1,0,0,0,1,0,1,0,0,25591.8859,0,-13809.4557,-13809.4557,0.0,60322.7058,209877.2954,218269.8118,0.0,1.9459774503000002,1.9459774503000002
118,118,20,0,0.52,1,0,1,0,0,0,1,0,0,1,0,23668.7729,0,-12626.7857,-12626.7857,0.0,54991.5855,209877.2954,216972.0222,0.0,1.7206634609666664,1.7206634609666664
119,119,20,0,0.52,1,0,1,0,0,0,1,0,0,0,0,11603.2935,0,-10724.3014,-10724.3014,0.0,36200.3887,209877.2954,216628.3902,0.0,1.0043173014333333,1.0043173014333333
120,120,20,0,0.52,1,0,1,0,0,0,0,1,1,1,0,22026.5782,0,-11654.5829,-11654.5829,0.0,50912.9223,209877.2954,213157.8198,0.0,1.6096329829666667,1.6096329829666667
121,121,20,0,0.52,1,0,1,0,0,0,0,1,1,0,0,10055.2933,0,-9732.1362,-9732.1362,0.0,32121.7255,209877.2954,212814.1877,0.0,0.9023700187666668,0.9023700187666668
122,122,20,0,0.52,1,0,1,0,0,0,0,1,0,1,0,8512.4027,0,-8422.7084,-8422.7084,0.0,26790.6051,209877.2954,211516.3982,0.0,0.8070912369000003,0.8070912369000003
