,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,BE_F,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
326,326,40,0,0.555,0,1,0,1,1,1,1,0,0,1,50.42521909,0,-6356.944,0,0,0,4.28E-10,278955.2353,0,298385.3402,0,7.752127776,7.752127776
327,327,40,0,0.555,0,1,0,1,1,1,1,0,0,0,50.72896413,0,-4994.6744,0,0,0,0,189488.5932,0,210206.2274,0,5.13552138,5.13552138
328,328,40,0,0.555,0,1,0,1,1,1,0,1,1,1,48.63201005,0,-1876.3701,0,0,0,0,323816.585,0,355953.9894,0,9.83277142,9.83277142
329,329,40,0,0.555,0,1,0,1,1,1,0,1,1,0,48.32770731,0,-648.0702,0,0,0,0,234349.9428,0,267774.8766,0,7.112188602,7.112188602
330,330,40,0,0.555,0,1,0,1,1,1,0,1,0,1,49.83989324,0,-5314.6545,0,0,0,0,312879.1872,0,338399.1732,0,9.216846053,9.216846053
331,331,40,0,0.555,0,1,0,1,1,1,0,1,0,0,49.94165787,0,-4070.9569,0,0,0,0,223412.5451,0,250220.0605,0,6.508618956,6.508618956
332,332,40,0,0.555,0,1,0,1,1,1,0,0,1,1,49.18740276,0,-2566.1158,0,0,0,1.26E-10,243279.3793,0,262104.7208,0,6.968312977,6.968312977
333,333,40,0,0.555,0,1,0,1,1,1,0,0,1,0,48.93040459,0,-1381.4155,0,0,0,0,153812.7372,0,173925.608,0,4.361892727,4.361892727
334,334,40,0,0.555,0,1,0,1,1,1,0,0,0,1,50.86028433,0,-6151.1395,0,0,0,0,232341.9815,0,244549.9047,0,6.500658968,6.500658968
335,335,40,0,0.555,0,1,0,1,1,1,0,0,0,0,51.6553229,0,-4783.6814,0,0,0,7.86E-10,142875.3394,0,156370.7919,0,3.771672098,3.771672098
336,336,40,0,0.555,0,1,0,1,1,0,1,1,1,1,47.5898569,0,1395.166,0,0,0,0,326680.2373,0,361331.862,0,9.925421629,9.925421629
337,337,40,0,0.555,0,1,0,1,1,0,1,1,1,0,46.94846222,0,2700.648,0,0,0,2.86E-10,237213.5952,0,273152.7492,0,7.262468605,7.262468605
338,338,40,0,0.555,0,1,0,1,1,0,1,1,0,1,48.66418176,0,-2027.7207,0,0,0,7.50E-11,315742.8395,0,343777.0459,0,9.321851983,9.321851983
339,339,40,0,0.555,0,1,0,1,1,0,1,1,0,0,48.32211354,0,-701.3647,0,0,0,6.09E-11,226276.1974,0,255597.9331,0,6.672247976,6.672247976
340,340,40,0,0.555,0,1,0,1,1,0,1,0,1,1,47.73414171,0,776.2833,0,0,0,5.55E-10,246143.0317,0,267482.5935,0,7.119089795,7.119089795
341,341,40,0,0.555,0,1,0,1,1,0,1,0,1,0,46.84611972,0,2060.8166,0,0,0,0,156676.3895,0,179303.4807,0,4.47201595,4.47201595
342,342,40,0,0.555,0,1,0,1,1,0,1,0,0,1,49.21793321,0,-2808.2957,0,0,0,1.00E-10,235205.6339,0,249927.7773,0,6.528869166,6.528869166
343,343,40,0,0.555,0,1,0,1,1,0,1,0,0,0,48.95886756,0,-1312.6372,0,0,0,2.23E-10,145738.9917,0,161748.6646,0,3.912049222,3.912049222
344,344,40,0,0.555,0,1,0,1,1,0,0,1,1,1,47.44933259,0,1785.0347,0,0,0,1.55E-10,280066.9835,0,307496.4265,0,8.538037183,8.538037183
345,345,40,0,0.555,0,1,0,1,1,0,0,1,1,0,46.58889579,0,3062.3194,0,0,0,6.13E-10,190600.3414,0,219317.3137,0,5.898619323,5.898619323
346,346,40,0,0.555,0,1,0,1,1,0,0,1,0,1,48.7274613,0,-1653.2497,0,0,0,3.41E-10,269129.5857,0,289941.6103,0,7.934467537,7.934467537
347,347,40,0,0.555,0,1,0,1,1,0,0,1,0,0,48.31401035,0,-360.5673,0,0,0,6.75E-10,179662.9436,0,201762.4976,0,5.308398694,5.308398694
348,348,40,0,0.555,0,1,0,1,1,0,0,0,1,1,47.49669189,0,980.6366,0,0,0,0,199529.7779,0,213647.1579,0,5.883120877,5.883120877
349,349,40,0,0.555,0,1,0,1,1,0,0,0,1,0,46.13477632,0,2297.8924,0,0,0,0,110063.1358,0,125468.0451,0,3.165804151,3.165804151
350,350,40,0,0.555,0,1,0,1,1,0,0,0,0,1,49.38879456,0,-2442.5033,0,0,0,5.14E-10,188592.3801,0,196092.3418,0,5.279551231,5.279551231
351,351,40,0,0.555,0,1,0,1,1,0,0,0,0,0,49.21430234,0,-1075.8147,0,0,0,0,99125.738,0,107913.229,0,2.605837423,2.605837423
352,352,40,0,0.555,0,1,0,1,0,1,1,1,1,1,48.43677506,0,-1115.6898,0,0,0,5.13E-10,271304.1007,0,301876.1959,0,8.429147653,8.429147653
353,353,40,0,0.555,0,1,0,1,0,1,1,1,1,0,47.97200824,0,263.6555,0,0,0,4.39E-10,181837.4586,0,213697.0831,0,5.731062498,5.731062498
354,354,40,0,0.555,0,1,0,1,0,1,1,1,0,1,49.85141197,0,-4553.9742,0,0,0,5.44E-10,260366.7029,0,284321.3798,0,7.813222286,7.813222286
355,355,40,0,0.555,0,1,0,1,0,1,1,1,0,0,49.90843762,0,-3174.6289,0,0,0,9.24E-10,170900.0608,0,196142.267,0,5.241069944,5.241069944
356,356,40,0,0.555,0,1,0,1,0,1,1,0,1,1,48.9649124,0,-1810.4838,0,0,0,0,190766.8951,0,208026.9273,0,5.712960568,5.712960568
357,357,40,0,0.555,0,1,0,1,0,1,1,0,1,0,48.53660883,0,-488.4634,0,0,0,0,101300.253,0,119847.8146,0,3.004917277,3.004917277
358,358,40,0,0.555,0,1,0,1,0,1,1,0,0,1,51.16532141,0,-5248.7682,0,0,0,0,179829.4973,0,190472.1112,0,5.097035201,5.097035201
359,359,40,0,0.555,0,1,0,1,0,1,1,0,0,0,52.50698125,0,-3981.7696,0,0,0,0,90362.8552,0,102292.9984,0,2.472576546,2.472576546
360,360,40,0,0.555,0,1,0,1,0,1,0,1,1,1,48.39064919,0,-753.586,0,0,0,0,224690.847,0,248040.7604,0,7.172767789,7.172767789
361,361,40,0,0.555,0,1,0,1,0,1,0,1,1,0,47.69552659,0,562.8471,0,0,0,0,135224.2049,0,159861.6476,0,4.543862542,4.543862542
362,362,40,0,0.555,0,1,0,1,0,1,0,1,0,1,50.16696977,0,-4203.0361,0,0,0,5.35E-10,213753.4492,0,230485.9442,0,6.545443864,6.545443864
363,363,40,0,0.555,0,1,0,1,0,1,0,1,0,0,50.5068156,0,-2886.6031,0,0,0,0,124286.8071,0,142306.8315,0,3.916538617,3.916538617
364,364,40,0,0.555,0,1,0,1,0,1,0,0,1,1,49.11326798,0,-1418.2202,0,0,0,6.77E-10,144153.6414,0,154191.4918,0,4.403956615,4.403956615
365,365,40,0,0.555,0,1,0,1,0,1,0,0,1,0,48.38773748,0,-141.3101,0,0,0,1.59E-09,54686.9992,0,66012.379,0,1.775051368,1.775051368
366,366,40,0,0.555,0,1,0,1,0,1,0,0,0,1,52.27183119,0,-4938.4447,0,0,0,4.74E-10,133216.2436,0,136636.6757,0,3.854817524,3.854817524
367,367,40,0,0.555,0,1,0,1,0,1,0,0,0,0,58.05444381,0,-3624.0038,0,0,0,1.00E-09,43749.6014,0,48457.5629,0,1.199364317,1.199364317
368,368,40,0,0.555,0,1,0,1,0,0,1,1,1,1,46.93114813,0,2545.715,0,0,0,7.34E-11,227554.4993,0,253418.633,0,7.311480652,7.311480652
369,369,40,0,0.555,0,1,0,1,0,0,1,1,1,0,45.62560632,0,3925.0603,0,0,0,0,138087.8572,0,165239.5202,0,4.541643873,4.541643873
370,370,40,0,0.555,0,1,0,1,0,0,1,1,0,1,48.4295778,0,-892.5694,0,0,0,0,216617.1015,0,235863.8169,0,6.695555285,6.695555285
371,371,40,0,0.555,0,1,0,1,0,0,1,1,0,0,47.7227044,0,417.8732,0,0,0,0,127150.4594,0,147684.7041,0,4.042300752,4.042300752
372,372,40,0,0.555,0,1,0,1,0,0,1,0,1,1,46.79246377,0,1850.921,0,0,0,1.16E-09,147017.2937,0,159569.3645,0,4.501994773,4.501994773
373,373,40,0,0.555,0,1,0,1,0,0,1,0,1,0,43.67901002,0,3193.8226,0,0,0,0,57550.6516,0,71390.2517,0,1.866178528,1.866178528
374,374,40,0,0.555,0,1,0,1,0,0,1,0,0,1,49.24085165,0,-1587.3634,0,0,0,0,136079.8959,0,142014.5483,0,3.898425127,3.898425127
375,375,40,0,0.555,0,1,0,1,0,0,1,0,0,0,48.47514856,0,-235.6749,0,0,0,3.04E-09,46613.2538,0,53835.4355,0,1.306211799,1.306211799
376,376,40,0,0.555,0,1,0,1,0,0,0,1,1,1,46.47719021,0,2872.1222,0,0,0,4.13E-10,180941.2456,0,199583.1975,0,6.025040347,6.025040347
377,377,40,0,0.555,0,1,0,1,0,0,0,1,1,0,44.1518647,0,4188.5553,0,0,0,0,91474.6034,0,111404.0847,0,3.332112453,3.332112453
378,378,40,0,0.555,0,1,0,1,0,0,0,1,0,1,48.3904053,0,-577.3279,0,0,0,1.48E-10,170003.8478,0,182028.3813,0,5.397716422,5.397716422
379,379,40,0,0.555,0,1,0,1,0,0,0,1,0,0,47.25992855,0,739.1051,0,0,0,0,80537.2056,0,93849.2686,0,2.716187085,2.716187085
380,380,40,0,0.555,0,1,0,1,0,0,0,0,1,1,45.84626896,0,2181.057,0,0,0,2.22E-10,100404.0399,0,105733.9289,0,3.256229172,3.256229172
381,381,40,0,0.555,0,1,0,1,0,0,0,0,1,0,31.97363941,0,3467.6953,0,0,0,4.85E-10,10937.3978,0,17554.8161,0,0.559966728,0.559966728
382,382,40,0,0.555,0,1,0,1,0,0,0,0,0,1,49.64378272,0,-1276.9101,0,0,0,0,89466.6421,0,88179.1128,0,2.628905247,2.628905247
383,383,40,0,0.555,0,1,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
