,ID,E_Brent,PP,BR,AR,WO,NW,opt_C,opt_I,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
147,147,35,0.46499999999999997,1,0,0,1,1,1,0,33514.1738,0,-4410.7401,-4410.7401,0.0,145966.8301,0,317528.9028,0.0,5.124111088696999,5.124111088696999,0.0,5.539814681424001,5.539814681424001,2039.0,2036.0,9.4486,8.395,12.6052,13.6278,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,22694.3676,65302.1758,674.5704,86404.3587,2143.985
148,148,40,0.44499999999999995,1,0,0,1,1,1,0,33514.1738,0,6612.2093,6612.2093,0.12144422706481803,145966.8301,0,317528.9028,0.0,4.9943217197309995,4.9943217197309995,0.0,5.539814681424001,5.539814681424001,2039.0,2037.0,9.4486,8.7416,12.6052,13.982,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,22280.2081,65302.1758,1318.3416,97462.0121,1949.0773
149,149,45,0.42999999999999994,1,0,0,1,1,1,0,33514.1738,0,16213.3508,16213.3508,0.2966510587930648,145966.8301,0,317528.9028,0.0,4.898689291382334,4.898689291382334,0.0,5.539814681424001,5.539814681424001,2039.0,2038.0,9.4486,9.0942,12.6052,14.2549,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,22013.7497,65302.1758,3158.5566,108459.7214,1771.8885
150,150,50,0.42999999999999994,1,0,0,1,1,1,0,33514.1738,0,26554.8056,26554.8056,0.5114063013560507,145966.8301,0,317528.9028,0.0,4.962750652109001,4.962750652109001,0.0,5.539814681424001,5.539814681424001,2039.0,2039.0,9.4486,9.4486,12.6052,14.0709,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,22450.1207,65302.1758,6841.0487,122758.9585,1610.8077
151,151,55,0.4099999999999999,1,0,0,1,1,1,0,33514.1738,0,32714.9055,32714.9055,0.6448063581366156,145966.8301,0,317528.9028,0.0,4.780617914745,4.780617914745,0.0,5.539814681424001,5.539814681424001,2039.0,2040.0,9.4486,9.8047,12.6052,14.607,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,21772.4033,65302.1758,9392.2393,130646.0945,1464.3706
152,152,60,0.4099999999999999,1,0,0,1,1,1,0,33514.1738,0,42163.174,42163.174,0.8478762538812312,145966.8301,0,317528.9028,0.0,4.780617914745,4.780617914745,0.0,5.539814681424001,5.539814681424001,2039.0,2040.0,9.4486,9.8047,12.6052,14.607,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,21772.4033,65302.1758,13204.8412,143906.9648,1464.3706
153,153,20,0.48,1,0,0,1,1,0,0,21051.0873,0,-32549.8857,-32549.8857,0.0,98295.0374,0,214725.3046,0.0,2.9144182040799995,2.9144182040799995,0.0,3.5420461207039993,3.5420461207039993,2038.0,2031.0,9.2392,6.7456,13.276,16.1351,16152.0307,43753.7784,5512.816,87817.805,1348.0926,12489.598,43753.7784,0,26320.5418,2627.0511
154,154,25,0.48,1,0,0,1,1,0,0,21051.0873,0,-22665.6417,-22665.6417,0.0,98295.0374,0,214725.3046,0.0,3.1678689967199998,3.1678689967199998,0.0,3.5420461207039993,3.5420461207039993,2038.0,2033.0,9.2392,7.4444,13.276,14.8442,16152.0307,43753.7784,5512.816,87817.805,1348.0926,13850.4105,43753.7784,2.0654,37111.7292,2171.1166
155,155,30,0.48,1,0,0,1,1,0,0,21051.0873,0,-12649.0124,-12649.0124,0.0,98295.0374,0,214725.3046,0.0,3.3629563049599995,3.3629563049599995,0.0,3.5420461207039993,3.5420461207039993,2038.0,2035.0,9.2392,8.1516,13.276,13.983,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14948.4581,43753.7784,150.6963,47998.2316,1794.3113
156,156,35,0.46499999999999997,1,0,0,1,1,0,0,21051.0873,0,-4319.0498,-4319.0498,0.0,98295.0374,0,214725.3046,0.0,3.3275935942570003,3.3275935942570003,0.0,3.5420461207039993,3.5420461207039993,2038.0,2036.0,9.2392,8.5095,13.276,14.1316,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14917.7629,43753.7784,563.6261,56547.3097,1631.192
157,157,40,0.44499999999999995,1,0,0,1,1,0,0,21051.0873,0,2954.3432,2954.3432,0.08844582202558293,98295.0374,0,214725.3046,0.0,3.2392449731260005,3.2392449731260005,0.0,3.5420461207039993,3.5420461207039993,2038.0,2037.0,9.2392,8.8709,13.276,14.5171,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14645.3088,43753.7784,915.5153,63751.8475,1482.9019
158,158,45,0.42999999999999994,1,0,0,1,1,0,0,21051.0873,0,9578.7703,9578.7703,0.25919133543188516,98295.0374,0,214725.3046,0.0,3.173082983130667,3.173082983130667,0.0,3.5420461207039993,3.5420461207039993,2038.0,2038.0,9.2392,9.2392,13.276,14.8198,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14469.5275,43753.7784,1761.8874,70912.0562,1348.0926
159,159,50,0.42999999999999994,1,0,0,1,1,0,0,21051.0873,0,16544.4992,16544.4992,0.4655971963722986,98295.0374,0,214725.3046,0.0,3.173082983130667,3.173082983130667,0.0,3.5420461207039993,3.5420461207039993,2038.0,2038.0,9.2392,9.2392,13.276,14.8198,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14469.5275,43753.7784,3827.2405,79943.1382,1348.0926
160,160,55,0.4099999999999999,1,0,0,1,1,0,0,21051.0873,0,20626.528,20626.528,0.596221169584028,98295.0374,0,214725.3046,0.0,3.0608969218029993,3.0608969218029993,0.0,3.5420461207039993,3.5420461207039993,2038.0,2039.0,9.2392,9.6091,13.276,15.3629,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14068.542,43753.7784,5460.5331,85134.9202,1225.5387
161,161,60,0.4099999999999999,1,0,0,1,1,0,0,21051.0873,0,26783.1145,26783.1145,0.7964658919229008,98295.0374,0,214725.3046,0.0,3.090573842824999,3.090573842824999,0.0,3.5420461207039993,3.5420461207039993,2038.0,2040.0,9.2392,9.9795,13.276,15.2154,16152.0307,43753.7784,5512.816,87817.805,1348.0926,14310.8706,43753.7784,8065.4541,94027.3437,1114.1261
162,162,20,0.48,1,0,0,1,0,1,0,12461.5396,0,-15146.9414,-15146.9414,0.0,47671.7927,0,106992.5733,0.0,1.540971101696,1.540971101696,0.0,1.97858818176,1.97858818176,2040.0,2031.0,9.485,6.6287,11.5265,14.7999,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,6519.8065,21548.3975,0,13747.1208,825.8583
163,163,25,0.48,1,0,0,1,0,1,0,12461.5396,0,-9887.5148,-9887.5148,0.0,47671.7927,0,106992.5733,0.0,1.75015649656,1.75015649656,0.0,1.97858818176,1.97858818176,2040.0,2034.0,9.485,7.5645,11.5265,13.0309,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7522.9798,21548.3975,0,19804.3419,620.4795
164,164,30,0.48,1,0,0,1,0,1,0,12461.5396,0,-4535.0799,-4535.0799,0.0,47671.7927,0,106992.5733,0.0,1.85446967168,1.85446967168,0.0,1.97858818176,1.97858818176,2040.0,2036.0,9.485,8.183,11.5265,12.298,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,8027.4629,21548.3975,0,25553.5734,512.793
165,165,35,0.46499999999999997,1,0,0,1,0,1,0,12461.5396,0,-65.8039,-65.8039,0.004257767136003466,47671.7927,0,106992.5733,0.0,1.8339566003850003,1.8339566003850003,0.0,1.97858818176,1.97858818176,2040.0,2037.0,9.485,8.5029,11.5265,12.4355,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7978.0408,21548.3975,157.5503,30084.3601,466.1755
166,166,40,0.44499999999999995,1,0,0,1,0,1,0,12461.5396,0,3461.6757,3461.6757,0.19375755847496512,47671.7927,0,106992.5733,0.0,1.8136768604100002,1.8136768604100002,0.0,1.97858818176,1.97858818176,2040.0,2039.0,9.485,9.1545,11.5265,12.5746,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7963.7493,21548.3975,713.4122,34072.5036,385.269
167,167,45,0.42999999999999994,1,0,0,1,0,1,0,12461.5396,0,6511.9448,6511.9448,0.3759066643134694,47671.7927,0,106992.5733,0.0,1.7525416853399998,1.7525416853399998,0.0,1.97858818176,1.97858818176,2040.0,2039.0,9.485,9.1545,11.5265,13.0132,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7695.3083,21548.3975,1588.092,37729.0116,385.269
168,168,50,0.42999999999999994,1,0,0,1,0,1,0,12461.5396,0,9986.4319,9986.4319,0.6008674204719517,47671.7927,0,106992.5733,0.0,1.7724852461599996,1.7724852461599996,0.0,1.97858818176,1.97858818176,2040.0,2040.0,9.485,9.485,11.5265,12.8668,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7825.5099,21548.3975,2961.0592,42671.643,350.2445
169,169,55,0.4099999999999999,1,0,0,1,0,1,0,12461.5396,0,12122.7091,12122.7091,0.7389592373547681,47671.7927,0,106992.5733,0.0,1.6900440719200003,1.6900440719200003,0.0,1.97858818176,1.97858818176,2040.0,2040.0,9.485,9.485,11.5265,13.4944,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7461.5327,21548.3975,3800.3846,45283.2683,350.2445
170,170,60,0.4099999999999999,1,0,0,1,0,1,0,12461.5396,0,15373.5014,15373.5014,0.9522668691181382,47671.7927,0,106992.5733,0.0,1.6900440719200003,1.6900440719200003,0.0,1.97858818176,1.97858818176,2040.0,2040.0,9.485,9.485,11.5265,13.4944,8735.4529,21548.3975,3977.1979,47072.8323,350.2445,7461.5327,21548.3975,5145.9451,49879.6211,350.2445
171,171,20,0.48,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,25,0.48,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,173,30,0.48,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,174,35,0.46499999999999997,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,40,0.44499999999999995,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,45,0.42999999999999994,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,177,50,0.42999999999999994,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,55,0.4099999999999999,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,60,0.4099999999999999,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,20,0.48,1,0,1,1,1,1,0,94422.9613,0,-71448.6111,-71448.6111,0.0,290519.3715,0,385846.9274,0.0,10.437664904135094,10.437664904135094,0.0,12.091712751953317,12.091712751953317,2042.0,2033.0,6.9661,4.8253,11.476,13.2913,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,29570.0131,130003.136,0,90978.1821,2853.6441
181,181,25,0.48,1,0,1,1,1,1,0,94422.9613,0,-38454.7005,-38454.7005,0.0,290519.3715,0,385846.9274,0.0,11.261795258678713,11.261795258678713,0.0,12.091712751953317,12.091712751953317,2042.0,2036.0,6.9661,5.5543,11.476,12.3203,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,32913.7108,130003.136,305.8769,126912.0082,2143.985
182,182,30,0.48,1,0,1,1,1,1,0,94422.9613,0,-6591.1849,-6591.1849,0.0,290519.3715,0,385846.9274,0.0,11.458958199685775,11.458958199685775,0.0,12.091712751953317,12.091712751953317,2042.0,2037.0,6.9661,5.7954,11.476,12.1087,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,33784.8065,130003.136,1705.7302,160851.5651,1949.0773
183,183,35,0.46499999999999997,1,0,1,1,1,1,0,94422.9613,0,20015.6364,20015.6364,0.1831032220508925,290519.3715,0,385846.9274,0.0,11.408958786326332,11.408958786326332,0.0,12.091712751953317,12.091712751953317,2042.0,2039.0,6.9661,6.2745,11.476,12.1623,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,34150.4818,130003.136,3788.3318,189568.3937,1610.8077
184,184,40,0.44499999999999995,1,0,1,1,1,1,0,94422.9613,0,39922.0144,39922.0144,0.37172934453800877,290519.3715,0,385846.9274,0.0,11.03667365411067,11.03667365411067,0.0,12.091712751953317,12.091712751953317,2042.0,2040.0,6.9661,6.5131,11.476,12.5728,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,33254.4826,130003.136,8403.9156,213047.9193,1464.3706
185,185,45,0.42999999999999994,1,0,1,1,1,1,0,94422.9613,0,57538.4369,57538.4369,0.5576178028161968,290519.3715,0,385846.9274,0.0,10.759340966967123,10.759340966967123,0.0,12.091712751953317,12.091712751953317,2042.0,2041.0,6.9661,6.7439,11.476,12.897,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,32611.7663,130003.136,14953.5503,236438.1356,1331.246
186,186,50,0.42999999999999994,1,0,1,1,1,1,0,94422.9613,0,78927.3988,78927.3988,0.7902406238580882,290519.3715,0,385846.9274,0.0,10.83215934029151,10.83215934029151,0.0,12.091712751953317,12.091712751953317,2042.0,2042.0,6.9661,6.9661,11.476,12.8105,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,33018.21,130003.136,23806.253,266965.2215,1210.2237
187,187,55,0.4099999999999999,1,0,1,1,1,1,0,94422.9613,0,91631.6647,91631.6647,0.9277355854108393,290519.3715,0,385846.9274,0.0,10.328337975626791,10.328337975626791,0.0,12.091712751953317,12.091712751953317,2042.0,2042.0,6.9661,6.9661,11.476,13.4354,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,31482.4793,130003.136,28976.7446,283304.2483,1210.2237
188,188,60,0.4099999999999999,1,0,1,1,1,1,0,94422.9613,0,111765.2106,111765.2106,1.1498068573452789,290519.3715,0,385846.9274,0.0,10.381469134072129,10.381469134072129,0.0,12.091712751953317,12.091712751953317,2042.0,2043.0,6.9661,7.1827,11.476,13.3667,36857.5368,130003.136,30256.8815,292750.7393,1210.2237,31816.2528,130003.136,37713.1303,312397.9331,1100.2033
189,189,20,0.48,1,0,1,1,1,0,0,62588.9513,0,-49238.054,-49238.054,0.0,198462.301,0,264423.2756,0.0,7.016863675239608,7.016863675239608,0.0,8.127108522525498,8.127108522525498,2042.0,2033.0,6.973,4.8034,11.6796,13.5271,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,19705.7457,88439.1123,20.5898,61098.5105,2171.1166
190,190,25,0.48,1,0,1,1,1,0,0,62588.9513,0,-27119.5581,-27119.5581,0.0,198462.301,0,264423.2756,0.0,7.564820724616239,7.564820724616239,0.0,8.127108522525498,8.127108522525498,2042.0,2036.0,6.973,5.5393,11.6796,12.5475,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,21953.9315,88439.1123,301.3013,85205.9791,1631.192
191,191,30,0.48,1,0,1,1,1,0,0,62588.9513,0,-5769.7694,-5769.7694,0.0,198462.301,0,264423.2756,0.0,7.695358390234689,7.695358390234689,0.0,8.127108522525498,8.127108522525498,2042.0,2037.0,6.973,5.7821,11.6796,12.3347,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,22538.5462,88439.1123,1292.2444,107983.0353,1482.9019
192,192,35,0.46499999999999997,1,0,1,1,1,0,0,62588.9513,0,12254.356,12254.356,0.16717766680556267,198462.301,0,264423.2756,0.0,7.656606537733381,7.656606537733381,0.0,8.127108522525498,8.127108522525498,2042.0,2039.0,6.973,6.2638,11.6796,12.3972,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,22784.7438,88439.1123,2530.6697,127234.4205,1225.5387
193,193,40,0.44499999999999995,1,0,1,1,1,0,0,62588.9513,0,25935.5748,25935.5748,0.35334138076764143,198462.301,0,264423.2756,0.0,7.406765125464621,7.406765125464621,0.0,8.127108522525498,8.127108522525498,2042.0,2040.0,6.973,6.5042,11.6796,12.8154,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,22190.9577,88439.1123,5313.5836,142993.3545,1114.1261
194,194,45,0.42999999999999994,1,0,1,1,1,0,0,62588.9513,0,37844.7086,37844.7086,0.5369694335091582,198462.301,0,264423.2756,0.0,7.2248977656262765,7.2248977656262765,0.0,8.127108522525498,8.127108522525498,2042.0,2041.0,6.973,6.7414,11.6796,13.138,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,21775.009,88439.1123,9644.3312,158716.0029,1012.8419
195,195,50,0.42999999999999994,1,0,1,1,1,0,0,62588.9513,0,52232.1868,52232.1868,0.7668916203796854,198462.301,0,264423.2756,0.0,7.280534718095759,7.280534718095759,0.0,8.127108522525498,8.127108522525498,2042.0,2042.0,6.973,6.973,11.6796,13.0377,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,22063.7186,88439.1123,15590.9412,179246.7243,920.7654
196,196,55,0.4099999999999999,1,0,1,1,1,0,0,62588.9513,0,60665.234,60665.234,0.9034868043125487,198462.301,0,264423.2756,0.0,6.9828473894198035,6.9828473894198035,0.0,8.127108522525498,8.127108522525498,2042.0,2043.0,6.973,7.1978,11.6796,13.5935,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,21273.717,88439.1123,19238.2355,190453.3582,837.0594
197,197,60,0.4099999999999999,1,0,1,1,1,0,0,62588.9513,0,74304.2548,74304.2548,1.122071830708329,198462.301,0,264423.2756,0.0,6.9828473894198035,6.9828473894198035,0.0,8.127108522525498,8.127108522525498,2042.0,2043.0,6.973,7.1978,11.6796,13.5935,24629.2673,88439.1123,19884.9679,196463.0642,920.7654,21273.717,88439.1123,24930.6559,209784.7994,837.0594
198,198,20,0.48,1,0,1,1,0,1,0,32261.8722,0,-21995.414,-21995.414,0.0,92057.0705,0,125612.6268,0.0,3.5413506918615965,3.5413506918615965,0.0,3.962580928547766,3.962580928547766,2041.0,2034.0,6.7489,5.108,11.114,12.436,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10268.3763,41564.0237,0,30457.4655,620.4795
199,199,25,0.48,1,0,1,1,0,1,0,32261.8722,0,-11113.5451,-11113.5451,0.0,92057.0705,0,125612.6268,0.0,3.7141304936716164,3.7141304936716164,0.0,3.962580928547766,3.962580928547766,2041.0,2036.0,6.7489,5.5848,11.114,11.8574,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10959.7793,41564.0237,13.3828,41936.4338,512.793
200,200,30,0.48,1,0,1,1,0,1,0,32261.8722,0,-509.8468,-509.8468,0.0,92057.0705,0,125612.6268,0.0,3.838654558367463,3.838654558367463,0.0,3.962580928547766,3.962580928547766,2041.0,2038.0,6.7489,6.0599,11.114,11.4728,12096.8454,41564.0237,10464.4785,96705.624,318.4041,11502.2846,41564.0237,443.4563,53423.7137,423.7959
201,201,35,0.46499999999999997,1,0,1,1,0,1,0,32261.8722,0,7941.3445,7941.3445,0.22514765734937103,92057.0705,0,125612.6268,0.0,3.7689720844643086,3.7689720844643086,0.0,3.962580928547766,3.962580928547766,2041.0,2039.0,6.7489,6.2963,11.114,11.6849,12096.8454,41564.0237,10464.4785,96705.624,318.4041,11365.738,41564.0237,1416.6927,62673.0679,385.269
202,202,40,0.44499999999999995,1,0,1,1,0,1,0,32261.8722,0,14224.2939,14224.2939,0.4199964982034116,92057.0705,0,125612.6268,0.0,3.645813532867023,3.645813532867023,0.0,3.962580928547766,3.962580928547766,2041.0,2040.0,6.7489,6.5311,11.114,12.0796,12096.8454,41564.0237,10464.4785,96705.624,318.4041,11063.525,41564.0237,3232.4406,70434.5277,350.2445
203,203,45,0.42999999999999994,1,0,1,1,0,1,0,32261.8722,0,19980.8786,19980.8786,0.6116756385672153,92057.0705,0,125612.6268,0.0,3.5498120818240406,3.5498120818240406,0.0,3.962580928547766,3.962580928547766,2041.0,2041.0,6.7489,6.7489,11.114,12.4063,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10836.7574,41564.0237,5442.8077,78142.8714,318.4041
204,204,50,0.42999999999999994,1,0,1,1,0,1,0,32261.8722,0,27082.67,27082.67,0.851112901116638,92057.0705,0,125612.6268,0.0,3.5498120818240406,3.5498120818240406,0.0,3.962580928547766,3.962580928547766,2041.0,2041.0,6.7489,6.7489,11.114,12.4063,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10836.7574,41564.0237,8292.9867,88094.8418,318.4041
205,205,55,0.4099999999999999,1,0,1,1,0,1,0,32261.8722,0,31258.9654,31258.9654,0.9929589400221721,92057.0705,0,125612.6268,0.0,3.38470454313455,3.38470454313455,0.0,3.962580928547766,3.962580928547766,2041.0,2041.0,6.7489,6.7489,11.114,13.0115,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10332.7221,41564.0237,10012.38,93486.4953,318.4041
206,206,60,0.4099999999999999,1,0,1,1,0,1,0,32261.8722,0,37889.6587,37889.6587,1.2220106137561535,92057.0705,0,125612.6268,0.0,3.401086828135738,3.401086828135738,0.0,3.962580928547766,3.962580928547766,2041.0,2042.0,6.7489,6.9521,11.114,12.9488,12096.8454,41564.0237,10464.4785,96705.624,318.4041,10444.9802,41564.0237,12901.9905,103090.1113,289.4583
207,207,20,0.48,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208,25,0.48,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,209,30,0.48,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,35,0.46499999999999997,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,40,0.44499999999999995,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,45,0.42999999999999994,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,213,50,0.42999999999999994,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,55,0.4099999999999999,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,60,0.4099999999999999,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
