,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,PP,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
667,667,25,3.9,700,304,0.48,0,168679.0776,0,-4414.5355,-4414.5355,0.05330774353258708,316409.8722,0,619064.0281,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.228,100960.3057,69598.4534,80780.9073,420018.744,0,100960.3057,69598.4534,8124.6479,174268.8714,0
668,668,30,3.9,700,304,0.48,0,168679.0776,0,28123.1232,28123.1232,0.7033428024489875,316409.8722,0,619064.0281,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.228,100960.3057,69598.4534,80780.9073,420018.744,0,100960.3057,69598.4534,20828.1292,219510.0114,0
669,669,35,3.9,700,304,0.46499999999999997,0,168679.0776,0,56335.2169,56335.2169,1.2798345996152134,316409.8722,0,619064.0281,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.3644,100960.3057,69598.4534,80780.9073,420018.744,0,97805.2961,69598.4534,32738.7116,256477.678,0
670,670,40,3.9,700,304,0.44499999999999995,0,168679.0776,0,80956.1978,80956.1978,1.7844135864853927,316409.8722,0,619064.0281,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.5606,100960.3057,69598.4534,80780.9073,420018.744,0,93598.6167,69598.4534,43235.4189,287388.6869,0
671,671,45,3.9,700,304,0.42999999999999994,0,168679.0776,0,104787.2375,104787.2375,2.2728798027566883,316409.8722,0,619064.0281,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.7197,100960.3057,69598.4534,80780.9073,420018.744,0,90443.6072,69598.4534,53400.651,318229.9491,0
672,672,50,3.9,700,304,0.42999999999999994,0,168679.0776,0,133161.4962,133161.4962,2.8552028763692974,316409.8722,0,619064.0281,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.7197,100960.3057,69598.4534,80780.9073,420018.744,0,90443.6072,69598.4534,65554.9135,358758.4703,0
673,673,55,3.9,700,304,0.4099999999999999,0,168679.0776,0,151482.1861,151482.1861,3.2311290911622725,316409.8722,0,619064.0281,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.9499,100960.3057,69598.4534,80780.9073,420018.744,0,86236.9277,69598.4534,73397.9364,380715.5036,0
674,674,60,3.9,700,304,0.4099999999999999,0,168679.0776,0,178536.7119,178536.7119,3.786367370653364,316409.8722,0,619064.0281,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,7.5842,7.5842,4.228,4.9499,100960.3057,69598.4534,80780.9073,420018.744,0,86236.9277,69598.4534,84986.8844,419358.9774,0
675,675,20,3.9,700,364,0.48,0,164771.9261,0,-47106.151,-47106.151,0.0,316409.8722,0,653233.1282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.228,106535.429,69598.4534,79112.9356,420018.744,0,106535.429,69598.4534,0,129027.7314,0
676,676,25,3.9,700,364,0.48,0,164771.9261,0,-8597.769,-8597.769,0.0,316409.8722,0,653233.1282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.228,106535.429,69598.4534,79112.9356,420018.744,0,106535.429,69598.4534,6732.758,174268.8714,0
677,677,30,3.9,700,364,0.48,0,164771.9261,0,24136.4584,24136.4584,0.6232381543182172,316409.8722,0,653233.1282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.228,106535.429,69598.4534,79112.9356,420018.744,0,106535.429,69598.4534,19239.6707,219510.0114,0
678,678,35,3.9,700,364,0.46499999999999997,0,164771.9261,0,52538.0802,52538.0802,1.2022332217385296,316409.8722,0,653233.1282,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.3644,106535.429,69598.4534,79112.9356,420018.744,0,103206.1968,69598.4534,31134.9475,256477.678,0
679,679,40,3.9,700,364,0.44499999999999995,0,164771.9261,0,77322.3789,77322.3789,1.7101499022808242,316409.8722,0,653233.1282,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.5606,106535.429,69598.4534,79112.9356,420018.744,0,98767.2206,69598.4534,41700.634,287388.6869,0
680,680,45,3.9,700,364,0.42999999999999994,0,164771.9261,0,101277.3732,101277.3732,2.201119388806206,316409.8722,0,653233.1282,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.7197,106535.429,69598.4534,79112.9356,420018.744,0,95437.9884,69598.4534,51916.134,318229.9491,0
681,681,50,3.9,700,364,0.42999999999999994,0,164771.9261,0,129661.3397,129661.3397,2.7834424624188157,316409.8722,0,653233.1282,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.7197,106535.429,69598.4534,79112.9356,420018.744,0,95437.9884,69598.4534,64060.6888,358758.4703,0
682,682,55,3.9,700,364,0.4099999999999999,0,164771.9261,0,148144.8274,148144.8274,3.1627063708839067,316409.8722,0,653233.1282,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.9499,106535.429,69598.4534,79112.9356,420018.744,0,90999.0122,69598.4534,71973.2106,380715.5036,0
683,683,60,3.9,700,364,0.4099999999999999,0,164771.9261,0,175199.3532,175199.3532,3.7179446503749976,316409.8722,0,653233.1282,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.0057,8.0057,4.228,4.9499,106535.429,69598.4534,79112.9356,420018.744,0,90999.0122,69598.4534,83562.1585,419358.9774,0
684,684,20,3.9,700,424,0.48,0,160864.7745,0,-52681.2743,-52681.2743,0.0,316409.8722,0,687402.2282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.228,112110.5523,69598.4534,77444.9638,420018.744,0,112110.5523,69598.4534,0,129027.7314,0
685,685,25,3.9,700,424,0.48,0,160864.7745,0,-12833.1224,-12833.1224,0.0,316409.8722,0,687402.2282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.228,112110.5523,69598.4534,77444.9638,420018.744,0,112110.5523,69598.4534,5392.9881,174268.8714,0
686,686,30,3.9,700,424,0.48,0,160864.7745,0,20133.1948,20133.1948,0.5431335061874468,316409.8722,0,687402.2282,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.228,112110.5523,69598.4534,77444.9638,420018.744,0,112110.5523,69598.4534,17667.811,219510.0114,0
687,687,35,3.9,700,424,0.46499999999999997,0,160864.7745,0,48726.4354,48726.4354,1.1246318438618452,316409.8722,0,687402.2282,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.3644,112110.5523,69598.4534,77444.9638,420018.744,0,108607.0975,69598.4534,29545.6916,256477.678,0
688,688,40,3.9,700,424,0.44499999999999995,0,160864.7745,0,73688.5599,73688.5599,1.6358862180762557,316409.8722,0,687402.2282,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.5606,112110.5523,69598.4534,77444.9638,420018.744,0,103935.8245,69598.4534,40165.8491,287388.6869,0
689,689,45,3.9,700,424,0.42999999999999994,0,160864.7745,0,97766.0425,97766.0425,2.1293589748557245,316409.8722,0,687402.2282,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.7197,112110.5523,69598.4534,77444.9638,420018.744,0,100432.3697,69598.4534,50433.0834,318229.9491,0
690,690,50,3.9,700,424,0.42999999999999994,0,160864.7745,0,126161.1831,126161.1831,2.711682048468333,316409.8722,0,687402.2282,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.7197,112110.5523,69598.4534,77444.9638,420018.744,0,100432.3697,69598.4534,62566.4641,358758.4703,0
691,691,55,3.9,700,424,0.4099999999999999,0,160864.7745,0,144807.4688,144807.4688,3.09428365060554,316409.8722,0,687402.2282,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.9499,112110.5523,69598.4534,77444.9638,420018.744,0,95761.0967,69598.4534,70548.4847,380715.5036,0
692,692,60,3.9,700,424,0.4099999999999999,0,160864.7745,0,171861.9946,171861.9946,3.649521930096632,316409.8722,0,687402.2282,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.4272,8.4272,4.228,4.9499,112110.5523,69598.4534,77444.9638,420018.744,0,95761.0967,69598.4534,82137.4327,419358.9774,0
693,693,20,3.9,700,484,0.48,0,156957.623,0,-58256.3976,-58256.3976,0.0,316409.8722,0,721571.3283,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.228,117685.6756,69598.4534,75776.9921,420018.744,0,117685.6756,69598.4534,0,129027.7314,0
694,694,25,3.9,700,484,0.48,0,156957.623,0,-17099.7189,-17099.7189,0.0,316409.8722,0,721571.3283,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.228,117685.6756,69598.4534,75776.9921,420018.744,0,117685.6756,69598.4534,4084.4613,174268.8714,0
695,695,30,3.9,700,484,0.48,0,156957.623,0,16102.8593,16102.8593,0.46302885805667643,316409.8722,0,721571.3283,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.228,117685.6756,69598.4534,75776.9921,420018.744,0,117685.6756,69598.4534,16123.0232,219510.0114,0
696,696,35,3.9,700,484,0.46499999999999997,0,156957.623,0,44907.3486,44907.3486,1.0470304659851617,316409.8722,0,721571.3283,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.3644,117685.6756,69598.4534,75776.9921,420018.744,0,114007.9982,69598.4534,27963.8777,256477.678,0
697,697,40,3.9,700,484,0.44499999999999995,0,156957.623,0,70054.741,70054.741,1.5616225338716874,316409.8722,0,721571.3283,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.5606,117685.6756,69598.4534,75776.9921,420018.744,0,109104.4284,69598.4534,38631.0641,287388.6869,0
698,698,45,3.9,700,484,0.42999999999999994,0,156957.623,0,94254.7118,94254.7118,2.0575985609052436,316409.8722,0,721571.3283,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.7197,117685.6756,69598.4534,75776.9921,420018.744,0,105426.751,69598.4534,48950.0328,318229.9491,0
699,699,50,3.9,700,484,0.42999999999999994,0,156957.623,0,122657.3115,122657.3115,2.639921634517851,316409.8722,0,721571.3283,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.7197,117685.6756,69598.4534,75776.9921,420018.744,0,105426.751,69598.4534,61075.9544,358758.4703,0
700,700,55,3.9,700,484,0.4099999999999999,0,156957.623,0,141470.1102,141470.1102,3.0258609303271737,316409.8722,0,721571.3283,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.9499,117685.6756,69598.4534,75776.9921,420018.744,0,100523.1812,69598.4534,69123.7588,380715.5036,0
701,701,60,3.9,700,484,0.4099999999999999,0,156957.623,0,168524.636,168524.636,3.5810992098182646,316409.8722,0,721571.3283,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,8.8486,8.8486,4.228,4.9499,117685.6756,69598.4534,75776.9921,420018.744,0,100523.1812,69598.4534,80712.7068,419358.9774,0
702,702,20,3.9,1200,184,0.48,0,150606.8836,0,-67296.1984,-67296.1984,0.0,316409.8722,0,774320.622,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.228,126725.4764,69598.4534,73087.9306,420018.744,0,126725.4764,69598.4534,0,129027.7314,0
703,703,25,3.9,1200,184,0.48,0,150606.8836,0,-24243.5885,-24243.5885,0.0,316409.8722,0,774320.622,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.228,126725.4764,69598.4534,73087.9306,420018.744,0,126725.4764,69598.4534,2188.5301,174268.8714,0
704,704,30,3.9,1200,184,0.48,0,150606.8836,0,9473.6272,9473.6272,0.3331429298954503,316409.8722,0,774320.622,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.228,126725.4764,69598.4534,73087.9306,420018.744,0,126725.4764,69598.4534,13712.4545,219510.0114,0
705,705,35,3.9,1200,184,0.46499999999999997,0,150606.8836,0,38645.6188,38645.6188,0.9212034730789738,316409.8722,0,774320.622,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.3644,126725.4764,69598.4534,73087.9306,420018.744,0,122765.3052,69598.4534,25468.3005,256477.678,0
706,706,40,3.9,1200,184,0.44499999999999995,0,150606.8836,0,64155.7823,64155.7823,1.441207454638884,316409.8722,0,774320.622,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.5606,126725.4764,69598.4534,73087.9306,420018.744,0,117485.0771,69598.4534,36149.3742,287388.6869,0
707,707,45,3.9,1200,184,0.42999999999999994,0,150606.8836,0,88556.2222,88556.2222,1.9412424169274782,316409.8722,0,774320.622,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.7197,126725.4764,69598.4534,73087.9306,420018.744,0,113524.9059,69598.4534,46550.3676,318229.9491,0
708,708,50,3.9,1200,184,0.42999999999999994,0,150606.8836,0,116958.8218,116958.8218,2.5235654905400864,316409.8722,0,774320.622,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.7197,126725.4764,69598.4534,73087.9306,420018.744,0,113524.9059,69598.4534,58676.2892,358758.4703,0
709,709,55,3.9,1200,184,0.4099999999999999,0,150606.8836,0,136057.2033,136057.2033,2.914916700022793,316409.8722,0,774320.622,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.9499,126725.4764,69598.4534,73087.9306,420018.744,0,108244.6777,69598.4534,66815.1692,380715.5036,0
710,710,60,3.9,1200,184,0.4099999999999999,0,150606.8836,0,163111.7291,163111.7291,3.470154979513885,316409.8722,0,774320.622,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.4993,9.4993,4.228,4.9499,126725.4764,69598.4534,73087.9306,420018.744,0,108244.6777,69598.4534,78404.1172,419358.9774,0
711,711,20,3.9,1200,244,0.48,0,146687.2587,0,-72871.3217,-72871.3217,0.0,316409.8722,0,808489.7221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.228,132300.5997,69598.4534,71432.4323,420018.744,0,132300.5997,69598.4534,0,129027.7314,0
712,712,25,3.9,1200,244,0.48,0,146687.2587,0,-28822.3255,-28822.3255,0.0,316409.8722,0,808489.7221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.228,132300.5997,69598.4534,71432.4323,420018.744,0,132300.5997,69598.4534,1192.1438,174268.8714,0
713,713,30,3.9,1200,244,0.48,0,146687.2587,0,5386.6444,5386.6444,0.2530382817646799,316409.8722,0,808489.7221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.228,132300.5997,69598.4534,71432.4323,420018.744,0,132300.5997,69598.4534,12224.3139,219510.0114,0
714,714,35,3.9,1200,244,0.46499999999999997,0,146687.2587,0,34793.2864,34793.2864,0.8436020952022897,316409.8722,0,808489.7221,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.3644,132300.5997,69598.4534,71432.4323,420018.744,0,128166.2059,69598.4534,23919.7322,256477.678,0
715,715,40,3.9,1200,244,0.44499999999999995,0,146687.2587,0,60500.9573,60500.9573,1.3669437704343155,316409.8722,0,808489.7221,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.5606,132300.5997,69598.4534,71432.4323,420018.744,0,122653.681,69598.4534,34635.5953,287388.6869,0
716,716,45,3.9,1200,244,0.42999999999999994,0,146687.2587,0,85044.8915,85044.8915,1.8694820029769967,316409.8722,0,808489.7221,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.7197,132300.5997,69598.4534,71432.4323,420018.744,0,118519.2872,69598.4534,45067.3169,318229.9491,0
717,717,50,3.9,1200,244,0.42999999999999994,0,146687.2587,0,113447.4912,113447.4912,2.4518050765896047,316409.8722,0,808489.7221,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.7197,132300.5997,69598.4534,71432.4323,420018.744,0,118519.2872,69598.4534,57193.2385,358758.4703,0
718,718,55,3.9,1200,244,0.4099999999999999,0,146687.2587,0,132711.796,132711.796,2.846493979744427,316409.8722,0,808489.7221,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.9499,132300.5997,69598.4534,71432.4323,420018.744,0,113006.7622,69598.4534,65398.492,380715.5036,0
719,719,60,3.9,1200,244,0.4099999999999999,0,146687.2587,0,159774.3704,159774.3704,3.401732259235518,316409.8722,0,808489.7221,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,9.9207,9.9207,4.228,4.9499,132300.5997,69598.4534,71432.4323,420018.744,0,113006.7622,69598.4534,76979.3913,419358.9774,0
720,720,20,3.9,1200,304,0.48,0,142767.6337,0,-78446.445,-78446.445,0.0,316409.8722,0,842658.8221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.228,137875.723,69598.4534,69776.9339,420018.744,0,137875.723,69598.4534,0,129027.7314,0
721,721,25,3.9,1200,304,0.48,0,142767.6337,0,-33547.4538,-33547.4538,0.0,316409.8722,0,842658.8221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.228,137875.723,69598.4534,69776.9339,420018.744,0,137875.723,69598.4534,342.1488,174268.8714,0
722,722,30,3.9,1200,304,0.48,0,142767.6337,0,1295.4411,1295.4411,0.17293363363390987,316409.8722,0,842658.8221,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.228,137875.723,69598.4534,69776.9339,420018.744,0,137875.723,69598.4534,10740.394,219510.0114,0
723,723,35,3.9,1200,304,0.46499999999999997,0,142767.6337,0,30906.2353,30906.2353,0.7660007173256067,316409.8722,0,842658.8221,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.3644,137875.723,69598.4534,69776.9339,420018.744,0,133567.1066,69598.4534,22405.8827,256477.678,0
724,724,40,3.9,1200,304,0.44499999999999995,0,142767.6337,0,56846.1323,56846.1323,1.2926800862297478,316409.8722,0,842658.8221,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.5606,137875.723,69598.4534,69776.9339,420018.744,0,127822.2849,69598.4534,33121.8164,287388.6869,0
725,725,45,3.9,1200,304,0.42999999999999994,0,142767.6337,0,81533.5608,81533.5608,1.7977215890265152,316409.8722,0,842658.8221,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.7197,137875.723,69598.4534,69776.9339,420018.744,0,123513.6685,69598.4534,43584.2663,318229.9491,0
726,726,50,3.9,1200,304,0.42999999999999994,0,142767.6337,0,109936.1605,109936.1605,2.380044662639124,316409.8722,0,842658.8221,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.7197,137875.723,69598.4534,69776.9339,420018.744,0,123513.6685,69598.4534,55710.1879,358758.4703,0
727,727,55,3.9,1200,304,0.4099999999999999,0,142767.6337,0,129363.7831,129363.7831,2.778071259466061,316409.8722,0,842658.8221,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.9499,137875.723,69598.4534,69776.9339,420018.744,0,117768.8467,69598.4534,63984.4205,380715.5036,0
728,728,60,3.9,1200,304,0.4099999999999999,0,142767.6337,0,156437.0118,156437.0118,3.333309538957152,316409.8722,0,842658.8221,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.3422,10.3422,4.228,4.9499,137875.723,69598.4534,69776.9339,420018.744,0,117768.8467,69598.4534,75554.6655,419358.9774,0
729,729,20,3.9,1200,364,0.48,0,138848.0088,0,-84021.5683,-84021.5683,0.0,316409.8722,0,876827.9222,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.228,143450.8463,69598.4534,68121.4355,420018.744,0,143450.8463,69598.4534,0,129027.7314,0
730,730,25,3.9,1200,364,0.48,0,138848.0088,0,-38780.4283,-38780.4283,0.0,316409.8722,0,876827.9222,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.228,143450.8463,69598.4534,68121.4355,420018.744,0,143450.8463,69598.4534,0,174268.8714,0
731,731,30,3.9,1200,364,0.48,0,138848.0088,0,-2847.2803,-2847.2803,0.09282898550314005,316409.8722,0,876827.9222,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.228,143450.8463,69598.4534,68121.4355,420018.744,0,143450.8463,69598.4534,9307.992,219510.0114,0
732,732,35,3.9,1200,364,0.46499999999999997,0,138848.0088,0,27009.0894,27009.0894,0.6883993394489234,316409.8722,0,876827.9222,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.3644,143450.8463,69598.4534,68121.4355,420018.744,0,138968.0073,69598.4534,20902.1278,256477.678,0
733,733,40,3.9,1200,364,0.44499999999999995,0,138848.0088,0,53179.1917,53179.1917,1.2184164020251798,316409.8722,0,876827.9222,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.5606,143450.8463,69598.4534,68121.4355,420018.744,0,132990.8887,69598.4534,31620.1531,287388.6869,0
734,734,45,3.9,1200,364,0.42999999999999994,0,138848.0088,0,78022.2302,78022.2302,1.7259611750760342,316409.8722,0,876827.9222,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.7197,143450.8463,69598.4534,68121.4355,420018.744,0,128508.0498,69598.4534,42101.2157,318229.9491,0
735,735,50,3.9,1200,364,0.42999999999999994,0,138848.0088,0,106424.8298,106424.8298,2.3082842486886417,316409.8722,0,876827.9222,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.7197,143450.8463,69598.4534,68121.4355,420018.744,0,128508.0498,69598.4534,54227.1373,358758.4703,0
736,736,55,3.9,1200,364,0.4099999999999999,0,138848.0088,0,126015.7701,126015.7701,2.7096485391876945,316409.8722,0,876827.9222,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.9499,143450.8463,69598.4534,68121.4355,420018.744,0,122530.9312,69598.4534,62570.3489,380715.5036,0
737,737,60,3.9,1200,364,0.4099999999999999,0,138848.0088,0,153097.3186,153097.3186,3.2648868186787863,316409.8722,0,876827.9222,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,10.7636,10.7636,4.228,4.9499,143450.8463,69598.4534,68121.4355,420018.744,0,122530.9312,69598.4534,74132.2742,419358.9774,0
738,738,20,3.9,1200,424,0.48,0,134928.3839,0,-89596.6916,-89596.6916,0.0,316409.8722,0,910997.0223,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.1851,11.1851,4.228,4.228,149025.9696,69598.4534,66465.9372,420018.744,0,149025.9696,69598.4534,0,129027.7314,0
739,739,25,3.9,1200,424,0.48,0,134928.3839,0,-44355.5516,-44355.5516,0.0,316409.8722,0,910997.0223,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.1851,11.1851,4.228,4.228,149025.9696,69598.4534,66465.9372,420018.744,0,149025.9696,69598.4534,0,174268.8714,0
740,740,30,3.9,1200,424,0.48,0,134928.3839,0,-6998.249,-6998.249,0.012724337372368813,316409.8722,0,910997.0223,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.1851,11.1851,4.228,4.228,149025.9696,69598.4534,66465.9372,420018.744,0,149025.9696,69598.4534,7883.8374,219510.0114,0
